,x_mean,x_std,x_sum,x_median,y_mean,y_std,y_sum,y_median,z_mean,z_std,z_sum,z_median,Label
4856,-496.24905660377357,6581.626393088182,-394518.0,-1860.0,-796.6088050314465,5178.90332104573,-633304.0,-419.0,28.30314465408805,6806.802318338228,22501.0,2965.0,1
4857,-480.3283018867925,6663.457859775889,-381861.0,-1688.0,-851.2817610062893,5113.826138461791,-676769.0,-425.0,-6.738364779874214,6846.467477567189,-5357.0,2723.0,1
4858,-368.97106918238995,6649.094001495517,-293332.0,-1706.0,-943.2025157232705,4930.881379564788,-749846.0,-667.0,-3.832704402515723,6727.430770114789,-3047.0,2650.0,1
4859,-398.9069182389937,6596.773600855727,-317131.0,-1465.0,-980.2943396226415,4800.617044869529,-779334.0,-923.0,5.49559748427673,6692.784491170896,4369.0,2277.0,1
4860,-300.38490566037734,6750.49945164232,-238806.0,-1413.0,-1095.5811320754717,4407.184983694237,-870987.0,-1177.0,-12.122012578616353,6967.514354383854,-9637.0,2067.0,1
4861,-181.81006289308175,7942.485633489416,-144539.0,3283.0,-1041.3471698113208,3708.7436343479294,-827871.0,-187.0,-55.4251572327044,8876.968384426458,-44063.0,-2430.0,1
4862,-145.0930817610063,8347.767172250657,-115349.0,3658.0,-1011.5232704402516,3316.1136441102676,-804161.0,-265.0,-84.18616352201258,9277.127834464023,-66928.0,-2793.0,1
4863,-110.75345911949685,7543.645130906902,-88049.0,2457.0,-956.2779874213836,3405.956626783798,-760241.0,-1100.0,-5.474213836477987,8321.571211222832,-4352.0,-2348.0,1
4864,-81.16603773584906,6157.823262942518,-64527.0,1079.0,-907.5823899371069,3625.1108662545203,-721528.0,-936.0,-6.938364779874214,6792.701157869805,-5516.0,-1514.0,1
4865,-101.04025157232705,5335.4921704701765,-80327.0,1311.0,-1019.6452830188679,3621.1391965190337,-810618.0,-977.0,-4.3182389937106915,5750.009436470795,-3433.0,-1639.0,1
4866,-141.07798742138365,5161.613566368551,-112157.0,1629.0,-1009.0779874213837,3753.308347725278,-802217.0,-808.0,11.977358490566038,5450.565226344913,9522.0,-1604.0,1
4867,-116.16729559748428,5353.492184566418,-92353.0,1670.0,-1024.0955974842768,4009.1950966925165,-814156.0,-821.0,-11.519496855345912,5578.412670055932,-9158.0,-1696.0,1
4868,-106.69433962264151,5564.26740361638,-84822.0,2330.0,-1021.0264150943397,3879.6222209626294,-811716.0,-568.0,20.871698113207547,5943.711754814826,16593.0,-1727.0,1
4869,-122.57735849056604,5533.9530637082125,-97449.0,2194.0,-1035.6276729559747,3778.3265056921846,-823324.0,-694.0,-15.450314465408805,5942.411439504754,-12283.0,-1729.0,1
4870,-96.52578616352201,5482.176925188547,-76738.0,2164.0,-1024.3949685534592,3835.3987129278103,-814394.0,-618.0,5.779874213836478,5816.8199428427715,4595.0,-1485.0,1
4871,-137.89685534591194,5582.1347996387285,-109628.0,1953.0,-1026.3710691823899,3833.6654227672434,-815965.0,-792.0,-8.329559748427673,6015.63798024695,-6622.0,-1132.0,1
4872,-104.44779874213836,5821.000943619724,-83036.0,1971.0,-1054.6779874213837,3273.444642984836,-838469.0,-1161.0,22.044025157232703,6523.573221104152,17525.0,-962.0,1
4873,-132.28301886792454,6182.878777232788,-105165.0,1987.0,-1067.9408805031446,2333.3552036876104,-849013.0,-1512.0,14.9874213836478,7024.623432441042,11915.0,-1663.0,1
4874,-188.5433962264151,6423.864884120526,-149892.0,1479.0,-1068.5924528301887,2171.3259074621938,-849531.0,-977.0,6.377358490566038,7095.359772289723,5070.0,-1700.0,1
4875,-58.250314465408806,6508.462291275989,-46309.0,2197.0,-1007.6553459119497,2290.0027668096704,-801086.0,-433.0,17.92955974842767,7098.718199835393,14254.0,-2028.0,1
4876,-88.69559748427673,5619.9705488725385,-70513.0,1678.0,-1005.8993710691824,2055.8727025781905,-799690.0,-698.0,24.637735849056604,5946.267426875816,19587.0,-1631.0,1
4877,-65.96100628930817,3747.101086356532,-52439.0,536.0,-1003.0817610062893,1801.3285950687932,-797450.0,-634.0,28.045283018867924,3495.9530652196845,22296.0,-1139.0,1
4878,-79.68050314465408,3011.990982079915,-63346.0,-138.0,-1007.0188679245283,1796.3579234985707,-800580.0,-788.0,17.89685534591195,2320.1001741440273,14228.0,-427.0,1
4879,-139.26540880503146,4172.913324748962,-110716.0,-562.0,-1024.3358490566038,2671.2997108616905,-814347.0,-956.0,11.047798742138365,3818.878409299933,8783.0,581.0,1
4880,-90.31446540880503,5915.377967038667,-71800.0,-2051.0,-1000.6955974842767,3718.2424903502574,-795553.0,-1177.0,-5.340880503144654,6110.344425089794,-4246.0,1946.0,1
4881,-130.32201257861635,6388.705385540188,-103606.0,-1680.0,-1002.9245283018868,3523.0173182264584,-797325.0,-1366.0,-57.212578616352204,7171.640264048363,-45484.0,2970.0,1
4882,-78.44779874213836,6203.226043424763,-62366.0,-1147.0,-961.0050314465409,3661.3984307213145,-763999.0,-1167.0,-22.9748427672956,7071.6116384890065,-18265.0,1491.0,1
4883,-130.23899371069183,5921.858775197988,-103540.0,-1046.0,-1030.908176100629,3402.878373829151,-819572.0,-1321.0,-36.09811320754717,6796.512400786101,-28698.0,1471.0,1
4884,-91.25786163522012,5421.73701939508,-72550.0,-784.0,-1045.7295597484276,3089.0242977206403,-831355.0,-1247.0,-40.33836477987421,6165.691567967835,-32069.0,1436.0,1
4885,-101.75974842767296,5264.457147400485,-80899.0,-745.0,-1014.7987421383648,3532.936494875702,-806765.0,-1341.0,-20.169811320754718,5882.628187128978,-16035.0,1850.0,1
4886,-84.27169811320755,5294.013902811859,-66996.0,-661.0,-996.222641509434,3979.927998853877,-791997.0,-817.0,-47.66792452830189,5804.82124926639,-37896.0,1573.0,1
4887,-81.52955974842767,5749.661447710977,-64816.0,-1200.0,-964.2528301886792,4166.541372383671,-766581.0,-864.0,-47.67421383647799,6131.861037988035,-37901.0,1825.0,1
4888,-153.22767295597484,6198.7097552200285,-121816.0,-2170.0,-1001.1811320754717,3981.0130367010993,-795939.0,-815.0,-26.588679245283018,6463.060023676477,-21138.0,2611.0,1
4889,-183.25786163522014,6297.564387066025,-145690.0,-2244.0,-1001.6062893081761,3944.168806161435,-796277.0,-802.0,-58.44654088050314,6482.750565524525,-46465.0,2246.0,1
4890,-190.14842767295596,6301.4919924242,-151168.0,-2139.0,-992.096855345912,3885.2613133449577,-788717.0,-788.0,-45.41132075471698,6518.297886577357,-36102.0,2151.0,1
4891,-239.22012578616352,6372.704287238811,-190180.0,-2213.0,-1036.8704402515723,3448.1194384815676,-824312.0,-837.0,-35.893081761006286,6738.568606078828,-28535.0,2578.0,1
4892,-336.5157232704403,6565.343422096618,-267530.0,-2701.0,-958.1735849056604,2710.8529674514175,-761748.0,-626.0,-25.031446540880502,6975.543983573471,-19900.0,2477.0,1
4893,-415.53333333333336,6588.568341320076,-330349.0,-2537.0,-944.0641509433963,2470.978856848602,-750531.0,-1026.0,-4.3685534591194966,7021.582130178972,-3473.0,2379.0,1
4894,-337.0327044025157,5540.5595863969575,-267941.0,-2301.0,-1002.3974842767295,1724.4089720145985,-796906.0,-1290.0,-23.310691823899372,5604.713045755632,-18532.0,2135.0,1
4895,-156.2012578616352,4488.083270795046,-124180.0,-1622.0,-991.7220125786164,1459.5975824611462,-788419.0,-1130.0,26.922012578616354,4193.638505320382,21403.0,1450.0,1
4896,-44.308176100628934,3117.609087512435,-35225.0,-365.0,-999.3144654088051,1217.6772554614258,-794455.0,-1155.0,11.752201257861635,2280.608863028797,9343.0,359.0,1
4897,-5.8729559748427675,1865.9445019462037,-4669.0,154.0,-1000.3572327044025,855.9282369353546,-795284.0,-1061.0,4.122012578616352,1475.2520056100238,3277.0,-35.0,1
4898,-3.4213836477987423,963.4058548212569,-2720.0,121.0,-994.7232704402516,734.9917365490146,-790805.0,-972.0,5.2276729559748425,976.9577578862866,4156.0,-40.0,1
4899,3.920754716981132,974.7015573774823,3117.0,140.0,-995.8062893081761,695.9358921304153,-791666.0,-1005.0,11.005031446540881,884.5056995115156,8749.0,-48.0,1
4900,-201.1056603773585,5026.716952826608,-159879.0,-1366.0,-972.6779874213836,4431.019232666217,-773279.0,-981.0,-29.116981132075473,4854.478123240291,-23148.0,1503.0,1
4901,-141.61761006289308,5743.8401750804605,-112586.0,-2080.0,-856.0842767295597,5256.61540471049,-680587.0,-976.0,-4.285534591194969,5478.454660875093,-3407.0,2020.0,1
4902,-199.98742138364778,5938.344993710386,-158990.0,-2256.0,-813.5044025157233,5215.920026113256,-646736.0,-812.0,-0.24528301886792453,5851.892337822291,-195.0,2510.0,1
4903,-440.3333333333333,6252.288267521319,-350065.0,-2822.0,-798.982389937107,5140.8531718676895,-635191.0,-681.0,6.313207547169811,6377.60541030375,5019.0,2871.0,1
4904,-534.5207547169812,6074.598335904916,-424944.0,-2687.0,-777.7962264150943,5351.95126955332,-618348.0,-612.0,-12.754716981132075,6416.0283703652885,-10140.0,2631.0,1
4905,-487.5433962264151,6101.631683044506,-387597.0,-2348.0,-933.3547169811321,4995.234665174749,-742017.0,-706.0,29.40377358490566,6523.769651067338,23376.0,2641.0,1
4906,-567.0201257861635,6150.60871285414,-450781.0,-2430.0,-940.6440251572327,4967.335361364872,-747812.0,-1290.0,23.554716981132074,6762.10083690161,18726.0,2994.0,1
4907,-545.0566037735849,6238.550945719168,-433320.0,-2430.0,-897.4389937106919,4938.963069435563,-713464.0,-462.0,54.99622641509434,6750.525805342895,43722.0,2578.0,1
4908,-489.5899371069182,6453.348383638056,-389224.0,-2414.0,-916.1383647798742,4944.94040362881,-728330.0,-790.0,55.652830188679246,6937.0270327514845,44244.0,2724.0,1
4909,-468.4893081761006,6426.731993728853,-372449.0,-2412.0,-984.7358490566038,4827.029919577263,-782865.0,-989.0,69.45408805031447,6990.705346072729,55216.0,2676.0,1
4910,-338.0012578616352,6585.421309408879,-268711.0,-2375.0,-1040.6528301886792,4517.383117687293,-827319.0,-1352.0,44.38364779874214,7006.880168283126,35285.0,2504.0,1
4911,-63.764779874213836,8120.6233264660705,-50693.0,1631.0,-1105.966037735849,3735.5515409328805,-879243.0,-694.0,-93.13081761006289,9179.474455824375,-74039.0,-3023.0,1
4912,-31.957232704402514,8304.628951727853,-25406.0,2682.0,-1012.559748427673,3389.3984441919956,-804985.0,-630.0,-90.42264150943396,9300.899939258095,-71886.0,-3127.0,1
4913,-37.22641509433962,7515.434332632911,-29595.0,2451.0,-964.6251572327044,3363.468606718955,-766877.0,-1190.0,-46.979874213836474,8269.423146807438,-37349.0,-2555.0,1
4914,1.989937106918239,5978.545469795093,1582.0,1626.0,-885.3459119496855,3560.9401855239526,-703850.0,-1247.0,5.850314465408805,6669.539377482731,4651.0,-1848.0,1
4915,-58.27924528301887,5187.191829698912,-46332.0,1510.0,-1006.4880503144655,3539.8800842510436,-800158.0,-692.0,23.855345911949687,5668.354375424709,18965.0,-1680.0,1
4916,-125.52578616352201,4914.929585610874,-99793.0,1670.0,-1011.045283018868,3717.7852058366416,-803781.0,-337.0,14.559748427672956,5125.721010892145,11575.0,-1491.0,1
4917,-104.37987421383647,4864.90147244753,-82982.0,1307.0,-1026.0943396226414,3938.0482494528046,-815745.0,-651.0,8.461635220125785,5197.905056297388,6727.0,-1598.0,1
4918,-129.1761006289308,5414.901443377672,-102695.0,1454.0,-1037.9132075471698,4091.3149886419524,-825141.0,-626.0,9.60754716981132,5670.579870698248,7638.0,-2039.0,1
4919,-138.32201257861635,5655.602235777011,-109966.0,2346.0,-1077.0415094339623,4086.0151027852494,-856248.0,-669.0,13.10691823899371,5908.150159925835,10420.0,-2041.0,1
4920,-167.40754716981132,5726.413909631979,-133089.0,2084.0,-1074.3522012578617,3943.89147786145,-854110.0,-651.0,20.228930817610063,6103.702621821898,16082.0,-1897.0,1
4921,-161.91698113207548,5672.0598205333445,-128724.0,2176.0,-1079.6427672955974,3741.070463756776,-858316.0,-648.0,37.947169811320755,6177.421800026467,30168.0,-1950.0,1
4922,-143.09056603773584,5764.296870165917,-113757.0,2707.0,-1067.8138364779875,3233.5843757232715,-848912.0,-1128.0,37.515723270440255,6431.775717662203,29825.0,-1952.0,1
4923,-154.85786163522013,6247.47833491741,-123112.0,2350.0,-1061.1056603773584,2471.3272026330746,-843579.0,-1520.0,-21.159748427672955,7006.2161752329375,-16822.0,-1776.0,1
4924,-242.274213836478,6788.120126490412,-192608.0,1294.0,-1077.97106918239,2287.355254077492,-856987.0,-956.0,14.028930817610062,7641.988759934846,11153.0,-1739.0,1
4925,-53.123270440251574,6603.130348394124,-42233.0,1292.0,-996.325786163522,2181.9308328800835,-792079.0,-495.0,-7.134591194968554,7342.141856677467,-5672.0,-1179.0,1
4926,-109.25534591194969,5438.7633307782025,-86858.0,1442.0,-1010.2905660377359,2018.8790577253437,-803181.0,-669.0,22.82893081761006,5821.389908511552,18149.0,-1801.0,1
4927,-42.29433962264151,4130.513263512911,-33624.0,835.0,-1005.3584905660377,1784.0485250083923,-799260.0,-595.0,18.40125786163522,3856.428372169119,14629.0,-1325.0,1
4928,-74.55849056603773,3322.1691068254377,-59274.0,-191.0,-1002.891823899371,1714.332386045631,-797299.0,-692.0,20.20251572327044,2698.7516678511156,16061.0,-474.0,1
4929,-126.09559748427672,3936.476859311823,-100246.0,-651.0,-1027.9735849056603,2424.7664289200593,-817239.0,-1003.0,21.48427672955975,3714.0622244714978,17080.0,589.0,1
4930,-200.33207547169812,5568.565812168198,-159264.0,-1629.0,-941.5924528301887,3692.6550028016786,-748566.0,-815.0,-25.718238993710692,5806.232808526366,-20446.0,1520.0,1
4931,-141.54213836477987,6219.898076114459,-112526.0,-2233.0,-950.6830188679245,3743.7351336308243,-755793.0,-1067.0,-65.32452830188679,7119.432056979279,-51933.0,3265.0,1
4932,-137.34088050314466,5984.904324765872,-109186.0,-2055.0,-977.1471698113207,3678.6641887824094,-776832.0,-1325.0,-29.152201257861634,7010.161610962917,-23176.0,2641.0,1
4933,-117.88553459119497,5609.452297130525,-93719.0,-1606.0,-1005.3723270440252,3406.5426026273853,-799271.0,-1095.0,-32.78238993710692,6527.714428044287,-26062.0,1827.0,1
4934,-54.88553459119497,5057.207746590092,-43634.0,-708.0,-1038.1270440251571,3025.4148488709707,-825311.0,-1151.0,-16.252830188679244,5811.693772387398,-12921.0,1323.0,1
4935,-59.64905660377359,4794.640201445608,-47421.0,-413.0,-1023.9471698113208,3260.3231874889334,-814038.0,-1229.0,-30.186163522012578,5408.166106484219,-23998.0,987.0,1
4936,-54.63270440251572,5103.242683834756,-43433.0,-833.0,-1010.8679245283018,3999.661445863455,-803640.0,-837.0,-37.652830188679246,5644.136876737802,-29934.0,1180.0,1
4937,-99.66540880503145,5832.478409452011,-79234.0,-2219.0,-986.5018867924529,4111.292043314929,-784269.0,-679.0,-43.88805031446541,6109.897771413531,-34891.0,1641.0,1
4938,-177.89559748427672,6203.973818974184,-141427.0,-2520.0,-1005.5270440251572,3994.4879329596047,-799394.0,-1032.0,-44.00377358490566,6630.916638538004,-34983.0,1864.0,1
4939,-210.63522012578616,6349.346032313304,-167455.0,-2717.0,-1040.9836477987421,3938.084028061722,-827582.0,-1124.0,-59.967295597484274,6644.791534955004,-47674.0,1592.0,1
4940,-221.4867924528302,6391.110957044444,-176082.0,-2652.0,-1065.103144654088,3820.458592677771,-846757.0,-1177.0,-43.586163522012576,6659.459408099178,-34651.0,1805.0,1
4941,-304.5069182389937,6651.733560591418,-242083.0,-2828.0,-1059.3849056603774,3396.320524265961,-842211.0,-1069.0,-60.04528301886793,7001.772613484699,-47736.0,2412.0,1
4942,-316.07547169811323,6948.255194739453,-251280.0,-2301.0,-961.7031446540881,2707.497417714308,-764554.0,-669.0,-28.720754716981133,7432.946020020153,-22833.0,2929.0,1
4943,-547.6163522012579,7015.625208452582,-435355.0,-1542.0,-873.7383647798742,2498.5121163285658,-694622.0,-796.0,-23.28805031446541,7597.832980779735,-18514.0,2506.0,1
4944,-480.79245283018867,5673.461481521729,-382230.0,-1602.0,-993.0327044025157,1842.6152586398496,-789461.0,-1280.0,-33.97861635220126,6083.067569177531,-27013.0,2133.0,1
4945,-184.9861635220126,4600.421855430123,-147064.0,-1698.0,-994.8754716981132,1295.000545924288,-790926.0,-1245.0,-5.778616352201258,4711.8307085453025,-4594.0,1649.0,1
4946,-44.32327044025157,3234.6445991048627,-35237.0,-730.0,-997.537106918239,1116.6143308222697,-793042.0,-1214.0,11.933333333333334,2929.521584609599,9487.0,507.0,1
4947,-20.240251572327043,2003.4146282497477,-16091.0,91.0,-997.3522012578617,931.1515685194497,-792895.0,-1085.0,2.90062893081761,1805.3086129097019,2306.0,33.0,1
4948,-6.010062893081761,999.0532243012741,-4778.0,109.0,-993.7345911949685,769.7460186631602,-790019.0,-983.0,5.70440251572327,1070.3434943453408,4535.0,-31.0,1
4949,-1.350943396226415,981.4918431370558,-1074.0,74.0,-995.0603773584905,762.7123589176337,-791073.0,-950.0,2.3056603773584907,928.3470174409985,1833.0,-115.0,1
4950,-181.32075471698113,5144.51697864691,-144150.0,-1717.0,-883.8138364779874,4702.063770390175,-702632.0,-1069.0,11.077987421383648,5472.728099664039,8807.0,1686.0,1
4951,-240.11698113207547,6119.619456909171,-190893.0,-2387.0,-728.8364779874214,5483.457208330766,-579425.0,-839.0,-14.39622641509434,5851.192652456167,-11445.0,2465.0,1
4952,-469.24779874213834,6447.760033226665,-373052.0,-2781.0,-602.1710691823899,5461.38908142042,-478726.0,-724.0,17.753459119496856,6592.580605300008,14114.0,3091.0,1
4953,-586.0578616352201,6356.7360633834205,-465916.0,-2732.0,-637.7433962264151,5470.446305414137,-507006.0,-281.0,30.879245283018868,6713.806052143817,24549.0,3041.0,1
4954,-730.9698113207547,6416.315825878977,-581121.0,-2914.0,-668.0465408805031,5342.166976907988,-531097.0,138.0,56.6251572327044,6944.017826495061,45017.0,3404.0,1
4955,-647.6830188679245,6327.684038002123,-514908.0,-2830.0,-740.1874213836478,5185.191812977902,-588449.0,-238.0,41.4377358490566,6936.6018242796235,32943.0,3503.0,1
4956,-612.4301886792452,6460.346193950212,-486882.0,-2510.0,-803.8427672955975,5010.097981332454,-639055.0,-48.0,81.68050314465408,6893.570978990321,64936.0,3447.0,1
4957,-502.12201257861636,6498.68567153285,-399187.0,-1994.0,-890.7421383647799,4858.6428861759705,-708140.0,-612.0,36.3811320754717,6865.660711243351,28923.0,3025.0,1
4958,-388.2,6585.762792049879,-308619.0,-1803.0,-993.1748427672956,4610.368588549969,-789574.0,-1177.0,31.533333333333335,6868.016733469529,25069.0,2594.0,1
4959,-171.66666666666666,6602.016982530071,-136475.0,-1536.0,-1042.8905660377359,4147.135608770292,-829098.0,-1756.0,-49.851572327044025,6582.999992967683,-39632.0,2024.0,1
4960,-141.55849056603773,6638.235274471067,-112539.0,-884.0,-1042.6440251572328,3856.5029084581274,-828902.0,-1510.0,-20.465408805031448,6767.534683132695,-16270.0,2115.0,1
4961,-153.57106918238995,8240.218110568512,-122089.0,2205.0,-1103.7899371069182,3663.5958155406174,-877513.0,-573.0,-289.43522012578615,9186.111743907428,-230101.0,-4274.0,1
4962,-70.5308176100629,8667.710671488085,-56072.0,3173.0,-1021.6050314465409,3289.8162359732787,-812176.0,-392.0,-341.01635220125786,9482.390547732795,-271108.0,-4323.0,1
4963,-27.90691823899371,7957.414338435665,-22186.0,2678.0,-963.6528301886792,3263.895002853,-766104.0,-1218.0,-76.37106918238993,8670.566046322789,-60715.0,-3357.0,1
4964,-77.39622641509433,6430.093386172364,-61530.0,1953.0,-920.9924528301887,3495.4942040320357,-732189.0,-1143.0,1.0679245283018868,6913.144082193999,849.0,-2160.0,1
4965,-108.1496855345912,5385.668244029228,-85979.0,1499.0,-1006.3798742138365,3558.6596026954317,-800072.0,-782.0,9.70062893081761,5697.350143785601,7712.0,-2231.0,1
4966,-121.0251572327044,5164.470184737139,-96215.0,1524.0,-1008.9559748427673,3856.488590177621,-802120.0,-597.0,18.161006289308176,5360.290355188649,14438.0,-2313.0,1
4967,-132.91572327044025,5420.311859022484,-105668.0,1567.0,-1009.903144654088,4012.62683573355,-802873.0,-665.0,18.449056603773585,5638.838082688608,14667.0,-2377.0,1
4968,-126.86540880503145,5811.591249791951,-100858.0,2158.0,-1048.1459119496856,3814.1968044816,-833276.0,-651.0,23.169811320754718,6218.086292919291,18420.0,-2754.0,1
4969,-141.26037735849056,6199.489684562336,-112302.0,2555.0,-1038.6125786163523,3750.3631620413435,-825697.0,-601.0,22.249056603773585,6608.475432726189,17688.0,-3006.0,1
4970,-150.4754716981132,5916.859277578743,-119628.0,2557.0,-1035.6729559748428,3698.0211995270975,-823360.0,-710.0,-6.276729559748428,6313.2557021400535,-4990.0,-2555.0,1
4971,-116.42767295597484,6186.70348170315,-92560.0,2576.0,-1022.7018867924528,3661.2539758257985,-813048.0,-745.0,34.93207547169811,6649.074969500675,27771.0,-2637.0,1
4972,-86.75471698113208,6213.8738418461735,-68970.0,2697.0,-1028.485534591195,3139.5938591211598,-817646.0,-1034.0,26.857861635220125,6761.916318128556,21352.0,-1922.0,1
4973,-161.11572327044024,6686.993855829469,-128087.0,2028.0,-1054.1106918238993,2494.368141133171,-838018.0,-1442.0,-28.054088050314466,7311.395475512031,-22303.0,-2806.0,1
4974,-166.67924528301887,7091.456499630777,-132510.0,62.0,-1048.3496855345911,2253.164614902368,-833438.0,-1087.0,13.464150943396227,7830.470084885551,10704.0,-2516.0,1
4975,-115.29056603773584,6898.533373671282,-91656.0,85.0,-993.9081761006289,2260.377818972938,-790157.0,-651.0,-45.19748427672956,7575.610364715079,-35932.0,-2073.0,1
4976,-81.11069182389937,5508.835819249814,-64483.0,894.0,-998.0352201257862,1913.9391557614813,-793438.0,-691.0,33.04528301886793,5908.810245245625,26271.0,-1854.0,1
4977,-111.97610062893082,3872.899473023211,-89021.0,694.0,-1003.2440251572327,1753.3942026963784,-797579.0,-538.0,24.038993710691823,3779.5561488561943,19111.0,-1102.0,1
4978,-91.55974842767296,3325.3715252202314,-72790.0,-122.0,-1008.3572327044025,1800.432900835371,-801644.0,-718.0,8.50062893081761,2896.486180684943,6758.0,-308.0,1
4979,-161.45786163522013,4214.535144031311,-128359.0,-528.0,-1024.1220125786162,2726.519256003182,-814177.0,-923.0,24.82893081761006,4092.497827972292,19739.0,468.0,1
4980,-174.0754716981132,6206.944513063696,-138390.0,-2121.0,-1003.8779874213836,3629.2697493167643,-798083.0,-1112.0,-35.231446540880505,6498.867525780908,-28009.0,2270.0,1
4981,-129.6251572327044,6480.231228994093,-103052.0,-2670.0,-995.7056603773585,3712.3159034025616,-791586.0,-1440.0,-58.221383647798746,7081.483956878819,-46286.0,3066.0,1
4982,-103.14213836477987,5926.22868478391,-81998.0,-2074.0,-943.925786163522,3538.962916193553,-750421.0,-1350.0,-38.168553459119494,6518.390043945271,-30344.0,2504.0,1
4983,-142.4867924528302,5434.480646992236,-113277.0,-1590.0,-1031.4528301886792,3290.813249035353,-820005.0,-1206.0,-10.475471698113207,6025.941431331991,-8328.0,1665.0,1
4984,-89.17358490566038,5016.8804955727255,-70893.0,-821.0,-1044.0138364779875,3034.7094626138983,-829991.0,-1300.0,-1.7924528301886793,5524.1415247378845,-1425.0,888.0,1
4985,-92.20377358490566,5035.815160049286,-73302.0,-843.0,-1012.8943396226415,3532.0780026111584,-805251.0,-1179.0,-26.109433962264152,5538.73216374577,-20757.0,497.0,1
4986,-85.21383647798743,5248.013122848654,-67745.0,-1290.0,-995.4880503144655,4094.4713170372684,-791413.0,-981.0,-32.847798742138366,5728.501242635911,-26114.0,952.0,1
4987,-171.8679245283019,5626.060843836854,-136635.0,-2469.0,-913.462893081761,4133.661507734167,-726203.0,-802.0,-47.94213836477987,5901.270667223432,-38114.0,2030.0,1
4988,-189.22641509433961,5869.6884214834035,-150435.0,-2998.0,-883.3911949685535,4076.142448272944,-702296.0,-970.0,-39.75345911949685,6127.745314295793,-31604.0,2623.0,1
4989,-170.8679245283019,6010.393873346472,-135840.0,-3127.0,-927.7723270440251,3947.04311860026,-737579.0,-938.0,-33.34213836477988,6256.678564431175,-26507.0,2520.0,1
4990,-148.12327044025156,6147.52284877584,-117758.0,-3049.0,-979.833962264151,3853.1013178798753,-778968.0,-993.0,-26.142138364779875,6406.945858238617,-20783.0,2871.0,1
4991,-295.87044025157235,6448.979951916492,-235217.0,-3347.0,-1035.2867924528302,3538.935972420359,-823053.0,-730.0,-34.944654088050314,6971.004480016423,-27781.0,3115.0,1
4992,-415.5522012578616,6474.327737154665,-330364.0,-3047.0,-964.0339622641509,2706.5754455440433,-766407.0,-425.0,-30.48553459119497,7333.714970445579,-24236.0,2982.0,1
4993,-422.19748427672954,6383.017640306755,-335647.0,-2443.0,-953.3421383647799,2269.622621162303,-757907.0,-847.0,-29.51572327044025,7298.032609751018,-23465.0,2471.0,1
4994,-365.49056603773585,5206.256290277057,-290565.0,-2160.0,-1006.2968553459119,1899.3697715016897,-800006.0,-1245.0,-11.236477987421384,5890.038246139414,-8933.0,1799.0,1
4995,-198.13836477987422,4165.594121353369,-157520.0,-1928.0,-997.291823899371,1502.6415977054307,-792847.0,-1145.0,19.38993710691824,4409.886311859504,15415.0,1725.0,1
4996,-33.59748427672956,2502.3186676263567,-26710.0,-665.0,-995.3861635220126,1151.9880157680889,-791332.0,-1130.0,10.010062893081761,2441.347396568101,7958.0,290.0,1
4997,-1.149685534591195,1445.382823086614,-914.0,25.0,-1001.8264150943396,905.5819844363187,-796452.0,-1095.0,0.5572327044025157,1486.0752682669033,443.0,-171.0,1
4998,1.9559748427672956,985.7048542906699,1555.0,99.0,-995.2,756.9247782304687,-791184.0,-999.0,13.319496855345912,1056.412187016186,10589.0,-33.0,1
4999,-1.5232704402515724,1008.7724966634228,-1211.0,150.0,-999.1069182389937,733.4720353151558,-794290.0,-966.0,4.689308176100629,947.2867327154646,3728.0,-44.0,1
5000,-223.67672955974842,5358.474036270001,-177823.0,-1319.0,-855.8075471698113,4612.704432139621,-680367.0,-1104.0,-1.3635220125786163,5344.374887153403,-1084.0,1138.0,1
5001,-213.03773584905662,7042.253650441997,-169365.0,-2030.0,-646.4415094339622,5554.615153302474,-513921.0,-802.0,30.27672955974843,6148.187156490409,24070.0,1836.0,1
5002,-402.13459119496855,6792.926244667286,-319697.0,-1991.0,-706.4716981132076,5594.784723373925,-561645.0,-653.0,41.80880503144654,6555.559277205118,33238.0,2143.0,1
5003,-569.4767295597484,6819.495890230885,-452734.0,-2227.0,-656.8716981132076,5404.466284220029,-522213.0,-571.0,21.334591194968553,6763.320029386283,16961.0,2570.0,1
5004,-589.8490566037735,6935.6543018172315,-468930.0,-2404.0,-684.1710691823899,5391.121271138234,-543916.0,-425.0,27.072955974842767,7080.220704639704,21523.0,3203.0,1
5005,-572.4213836477987,6921.970428781282,-455075.0,-2402.0,-733.2578616352201,5213.7114559850725,-582940.0,-460.0,65.55974842767296,7167.38817943821,52120.0,3293.0,1
5006,-515.896855345912,7135.227342287252,-410138.0,-2543.0,-788.5635220125786,5028.368644612644,-626908.0,-607.0,44.12704402515723,7293.496236915113,35081.0,3421.0,1
5007,-475.7069182389937,7067.989469570154,-378187.0,-2498.0,-874.9811320754717,4855.228408129688,-695610.0,-749.0,14.513207547169811,7338.442029746078,11538.0,3622.0,1
5008,-351.3924528301887,7113.044224025354,-279357.0,-1762.0,-932.4704402515723,4839.448169935324,-741314.0,-989.0,58.09182389937107,7355.09122580546,46183.0,3763.0,1
5009,-312.04779874213835,6936.792917304168,-248078.0,-1631.0,-974.2251572327044,4676.847613012005,-774509.0,-1592.0,43.15723270440252,7187.877831606359,34310.0,3665.0,1
